District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Crop,State
24 PARAGANAS SOUTH, 2016-17,Winter     ,295347,675605,2.287495725,Rice,West Bengal
24 PARAGANAS SOUTH, 2017-18,Autumn     ,4198,10948,2.607908528,Rice,West Bengal
24 PARAGANAS SOUTH, 2017-18,Summer     ,79312,284769,3.59049072,Rice,West Bengal
24 PARAGANAS SOUTH, 2017-18,Winter     ,296842,705045,2.375152438,Rice,West Bengal
24 PARAGANAS SOUTH, 2018-19,Autumn     ,4290,12067,2.812820513,Rice,West Bengal
24 PARAGANAS SOUTH, 2018-19,Summer     ,71380,257652,3.609582516,Rice,West Bengal
24 PARAGANAS SOUTH, 2018-19,Winter     ,328566,814128,2.477821807,Rice,West Bengal
24 PARAGANAS SOUTH, 2019-20,Autumn     ,5192,15612,3.006933744,Rice,West Bengal
24 PARAGANAS SOUTH, 2019-20,Summer     ,84726,333165,3.932264004,Rice,West Bengal
24 PARAGANAS SOUTH, 2019-20,Winter     ,327620,668868,2.041596972,Rice,West Bengal
ALIPURDUAR, 2016-17,Autumn     ,13078,28719,2.195977978,Rice,West Bengal
ALIPURDUAR, 2016-17,Summer     ,3156,8940,2.83269962,Rice,West Bengal
ALIPURDUAR, 2016-17,Winter     ,63105,125269,1.985088345,Rice,West Bengal
ALIPURDUAR, 2017-18,Autumn     ,12684,28376,2.237149164,Rice,West Bengal
ALIPURDUAR, 2017-18,Summer     ,3312,10027,3.027475845,Rice,West Bengal
ALIPURDUAR, 2017-18,Winter     ,63895,139447,2.182439941,Rice,West Bengal
ALIPURDUAR, 2018-19,Autumn     ,11250,19417,1.725955556,Rice,West Bengal
ALIPURDUAR, 2018-19,Summer     ,4071,12647,3.106607713,Rice,West Bengal
ALIPURDUAR, 2018-19,Winter     ,62655,133396,2.129055941,Rice,West Bengal
ALIPURDUAR, 2019-20,Autumn     ,12210,24030,1.968058968,Rice,West Bengal
ALIPURDUAR, 2019-20,Summer     ,4575,14016,3.063606557,Rice,West Bengal
ALIPURDUAR, 2019-20,Winter     ,64559,155727,2.412165616,Rice,West Bengal
BANKURA, 1997-98,Autumn     ,38211,88120,2.30614221,Rice,West Bengal
BANKURA, 1997-98,Summer     ,44617,135640,3.040096824,Rice,West Bengal
BANKURA, 1997-98,Winter     ,354447,973590,2.746785838,Rice,West Bengal
BANKURA, 1998-99,Autumn     ,34676,84680,2.442034837,Rice,West Bengal
BANKURA, 1998-99,Summer     ,56806,151825,2.672693025,Rice,West Bengal
BANKURA, 1998-99,Winter     ,294528,692470,2.351117721,Rice,West Bengal
BANKURA, 1999-00,Autumn     ,33206,76320,2.298379811,Rice,West Bengal
BANKURA, 1999-00,Summer     ,46486,126610,2.723615712,Rice,West Bengal
BANKURA, 1999-00,Winter     ,332424,794130,2.388906938,Rice,West Bengal
BANKURA, 2000-01,Autumn     ,22835,50450,2.209327786,Rice,West Bengal
BANKURA, 2000-01,Summer     ,39297,130899,3.331017635,Rice,West Bengal
BANKURA, 2000-01,Winter     ,333437,812060,2.435422584,Rice,West Bengal
BANKURA, 2001-02,Autumn     ,27144,69067,2.544466549,Rice,West Bengal
BANKURA, 2001-02,Summer     ,57043,140037,2.454937503,Rice,West Bengal
BANKURA, 2001-02,Winter     ,352283,1013371,2.87658218,Rice,West Bengal
BANKURA, 2002-03,Autumn     ,21786,59915,2.750160654,Rice,West Bengal
BANKURA, 2002-03,Summer     ,37953,113138,2.981002819,Rice,West Bengal
BANKURA, 2002-03,Winter     ,260685,756459,2.901812532,Rice,West Bengal
BANKURA, 2003-04,Autumn     ,20292,54153,2.668687167,Rice,West Bengal
BANKURA, 2003-04,Summer     ,35247,105837,3.002723636,Rice,West Bengal
BANKURA, 2003-04,Winter     ,264939,706993,2.668512375,Rice,West Bengal
BANKURA, 2004-05,Autumn     ,19366,53030,2.738304245,Rice,West Bengal
BANKURA, 2004-05,Summer     ,39644,102938,2.596559378,Rice,West Bengal
BANKURA, 2004-05,Winter     ,287815,802518,2.788311936,Rice,West Bengal
BANKURA, 2005-06,Autumn     ,15721,39188,2.492716748,Rice,West Bengal
BANKURA, 2005-06,Summer     ,55091,127113,2.307327876,Rice,West Bengal
BANKURA, 2005-06,Winter     ,316127,847144,2.679758452,Rice,West Bengal
BANKURA, 2006-07,Autumn     ,20337,53240,2.617888577,Rice,West Bengal
BANKURA, 2006-07,Summer     ,50430,139200,2.760261749,Rice,West Bengal
BANKURA, 2006-07,Winter     ,336129,945567,2.813107468,Rice,West Bengal
BANKURA, 2007-08,Autumn     ,20445,55077,2.693910492,Rice,West Bengal
BANKURA, 2007-08,Summer     ,67600,192173,2.842795858,Rice,West Bengal
BANKURA, 2007-08,Winter     ,328783,926283,2.817308072,Rice,West Bengal
BANKURA, 2008-09,Autumn     ,20880,55169,2.642193487,Rice,West Bengal
BANKURA, 2008-09,Summer     ,46705,128304,2.74711487,Rice,West Bengal
BANKURA, 2008-09,Winter     ,303565,842313,2.774736877,Rice,West Bengal
BANKURA, 2009-10,Autumn     ,13467,40636,3.017450063,Rice,West Bengal
BANKURA, 2009-10,Summer     ,45623,119400,2.617101024,Rice,West Bengal
BANKURA, 2009-10,Winter     ,318205,844882,2.655149982,Rice,West Bengal
BANKURA, 2010-11,Autumn     ,12991,29828,2.296051112,Rice,West Bengal
BANKURA, 2010-11,Summer     ,37048,110442,2.981051609,Rice,West Bengal
BANKURA, 2010-11,Winter     ,147983,367221,2.481508011,Rice,West Bengal
BANKURA, 2011-12,Autumn     ,16517,45377,2.74729067,Rice,West Bengal
BANKURA, 2011-12,Summer     ,42505,104441,2.457146218,Rice,West Bengal
BANKURA, 2011-12,Winter     ,317968,969693,3.04965594,Rice,West Bengal
BANKURA, 2012-13,Autumn     ,19012,55954,2.943088576,Rice,West Bengal
BANKURA, 2012-13,Summer     ,34831,113038,3.245327438,Rice,West Bengal
BANKURA, 2012-13,Winter     ,322444,864752,2.681867239,Rice,West Bengal
BANKURA, 2013-14,Autumn     ,19717,50308,2.551503778,Rice,West Bengal
BANKURA, 2013-14,Summer     ,40009,120562,3.013371991,Rice,West Bengal
BANKURA, 2013-14,Winter     ,317884,874486,2.750959469,Rice,West Bengal
BANKURA, 2014-15,Autumn     ,21698,68762,3.169047839,Rice,West Bengal
BANKURA, 2014-15,Summer     ,40185,120678,3.003060844,Rice,West Bengal
BANKURA, 2014-15,Winter     ,294204,794716,2.701241316,Rice,West Bengal
BANKURA, 2015-16,Autumn     ,19164,56819,2.964882071,Rice,West Bengal
BANKURA, 2015-16,Summer     ,40379,124587,3.085440452,Rice,West Bengal
BANKURA, 2015-16,Winter     ,301070,809237,2.687869931,Rice,West Bengal
BANKURA, 2016-17,Autumn     ,21971,59208,2.694824997,Rice,West Bengal
BANKURA, 2016-17,Summer     ,44667,145354,3.254169745,Rice,West Bengal
BANKURA, 2016-17,Winter     ,309989,853677,2.753894493,Rice,West Bengal
BANKURA, 2017-18,Autumn     ,21109,55196,2.614808849,Rice,West Bengal
BANKURA, 2017-18,Summer     ,49343,168128,3.407332347,Rice,West Bengal
BANKURA, 2017-18,Winter     ,314162,858161,2.731587525,Rice,West Bengal
BANKURA, 2018-19,Autumn     ,24554,68551,2.791846542,Rice,West Bengal
BANKURA, 2018-19,Summer     ,43147,125386,2.906018958,Rice,West Bengal
BANKURA, 2018-19,Winter     ,316502,727999,2.300140283,Rice,West Bengal
BANKURA, 2019-20,Autumn     ,21699,53991,2.488179179,Rice,West Bengal
BANKURA, 2019-20,Summer     ,52507,151641,2.888014931,Rice,West Bengal
BANKURA, 2019-20,Winter     ,312379,791704,2.534434133,Rice,West Bengal
BIRBHUM, 1997-98,Autumn     ,8342,20290,2.432270439,Rice,West Bengal
BIRBHUM, 1997-98,Summer     ,50150,158930,3.169092722,Rice,West Bengal
BIRBHUM, 1997-98,Winter     ,309991,840840,2.712465846,Rice,West Bengal
BIRBHUM, 1998-99,Autumn     ,8863,25360,2.861333634,Rice,West Bengal
BIRBHUM, 1998-99,Summer     ,77540,272109,3.509272633,Rice,West Bengal
BIRBHUM, 1998-99,Winter     ,312904,890320,2.845345537,Rice,West Bengal
BIRBHUM, 1999-00,Autumn     ,9372,20880,2.227912932,Rice,West Bengal
BIRBHUM, 1999-00,Summer     ,77587,238310,3.071519713,Rice,West Bengal
BIRBHUM, 1999-00,Winter     ,307150,783310,2.55025232,Rice,West Bengal
BIRBHUM, 2000-01,Autumn     ,5009,10440,2.084248353,Rice,West Bengal
BIRBHUM, 2000-01,Summer     ,51428,176926,3.440266003,Rice,West Bengal
BIRBHUM, 2000-01,Winter     ,261748,609130,2.327162003,Rice,West Bengal
BIRBHUM, 2001-02,Autumn     ,6476,15614,2.411056208,Rice,West Bengal
BIRBHUM, 2001-02,Summer     ,79669,229871,2.885325534,Rice,West Bengal
BIRBHUM, 2001-02,Winter     ,307985,911950,2.961020829,Rice,West Bengal
BIRBHUM, 2002-03,Autumn     ,6305,16769,2.65963521,Rice,West Bengal
BIRBHUM, 2002-03,Summer     ,79468,227690,2.865178437,Rice,West Bengal
BIRBHUM, 2002-03,Winter     ,315681,902095,2.857615758,Rice,West Bengal
BIRBHUM, 2003-04,Autumn     ,5091,12214,2.39913573,Rice,West Bengal
BIRBHUM, 2003-04,Summer     ,70571,220062,3.118306386,Rice,West Bengal
BIRBHUM, 2003-04,Winter     ,300623,878083,2.920877644,Rice,West Bengal
BIRBHUM, 2004-05,Autumn     ,5149,13174,2.558555059,Rice,West Bengal
BIRBHUM, 2004-05,Summer     ,74007,219514,2.966124826,Rice,West Bengal
BIRBHUM, 2004-05,Winter     ,308737,855316,2.770370898,Rice,West Bengal
BIRBHUM, 2005-06,Autumn     ,5233,12986,2.481559335,Rice,West Bengal
BIRBHUM, 2005-06,Summer     ,48836,154942,3.172700467,Rice,West Bengal
BIRBHUM, 2005-06,Winter     ,314476,948410,3.015842226,Rice,West Bengal
BIRBHUM, 2006-07,Autumn     ,6086,15768,2.590864279,Rice,West Bengal
BIRBHUM, 2006-07,Summer     ,64521,223353,3.461710141,Rice,West Bengal
BIRBHUM, 2006-07,Winter     ,312799,960320,3.070086541,Rice,West Bengal
BIRBHUM, 2007-08,Autumn     ,4788,12599,2.631370092,Rice,West Bengal
BIRBHUM, 2007-08,Summer     ,74238,249379,3.359182629,Rice,West Bengal
BIRBHUM, 2007-08,Winter     ,314944,958708,3.044058626,Rice,West Bengal
BIRBHUM, 2008-09,Autumn     ,4578,12512,2.73307121,Rice,West Bengal
BIRBHUM, 2008-09,Summer     ,81387,268153,3.294789094,Rice,West Bengal
BIRBHUM, 2008-09,Winter     ,307871,931728,3.026358442,Rice,West Bengal
BIRBHUM, 2009-10,Autumn     ,1840,5464,2.969565217,Rice,West Bengal
BIRBHUM, 2009-10,Summer     ,54678,149905,2.741596254,Rice,West Bengal
BIRBHUM, 2009-10,Winter     ,301071,805180,2.674385776,Rice,West Bengal
BIRBHUM, 2010-11,Autumn     ,2619,7105,2.712867507,Rice,West Bengal
BIRBHUM, 2010-11,Summer     ,59448,201392,3.387700175,Rice,West Bengal
BIRBHUM, 2010-11,Winter     ,186962,539456,2.885377777,Rice,West Bengal
BIRBHUM, 2011-12,Autumn     ,2554,5902,2.310884886,Rice,West Bengal
BIRBHUM, 2011-12,Summer     ,57912,180053,3.109079293,Rice,West Bengal
BIRBHUM, 2011-12,Winter     ,326412,940842,2.882375648,Rice,West Bengal
BIRBHUM, 2012-13,Autumn     ,2477,6209,2.506661284,Rice,West Bengal
BIRBHUM, 2012-13,Summer     ,57118,201202,3.522567317,Rice,West Bengal
BIRBHUM, 2012-13,Winter     ,312496,876823,2.805869515,Rice,West Bengal
BIRBHUM, 2013-14,Autumn     ,2763,6327,2.28990228,Rice,West Bengal
BIRBHUM, 2013-14,Summer     ,59586,203027,3.40729366,Rice,West Bengal
BIRBHUM, 2013-14,Winter     ,322256,1064745,3.304034681,Rice,West Bengal
BIRBHUM, 2014-15,Autumn     ,2585,6721,2.6,Rice,West Bengal
BIRBHUM, 2014-15,Summer     ,66581,225789,3.391192683,Rice,West Bengal
BIRBHUM, 2014-15,Winter     ,315561,1029374,3.262044422,Rice,West Bengal
BIRBHUM, 2015-16,Autumn     ,2432,7908,3.251644737,Rice,West Bengal
BIRBHUM, 2015-16,Summer     ,73066,253114,3.464183067,Rice,West Bengal
BIRBHUM, 2015-16,Winter     ,324014,1079645,3.332093675,Rice,West Bengal
BIRBHUM, 2016-17,Autumn     ,6224,18204,2.924807198,Rice,West Bengal
BIRBHUM, 2016-17,Summer     ,66976,229615,3.428317606,Rice,West Bengal
BIRBHUM, 2016-17,Winter     ,328427,1061204,3.231171615,Rice,West Bengal
BIRBHUM, 2017-18,Autumn     ,5915,17033,2.879628064,Rice,West Bengal
BIRBHUM, 2017-18,Summer     ,88290,299182,3.388628384,Rice,West Bengal
BIRBHUM, 2017-18,Winter     ,329608,1059891,3.215610665,Rice,West Bengal
BIRBHUM, 2018-19,Autumn     ,5533,17301,3.126875113,Rice,West Bengal
BIRBHUM, 2018-19,Summer     ,63867,222538,3.484397263,Rice,West Bengal
BIRBHUM, 2018-19,Winter     ,318965,957822,3.002906275,Rice,West Bengal
BIRBHUM, 2019-20,Autumn     ,4537,13385,2.950187348,Rice,West Bengal
BIRBHUM, 2019-20,Summer     ,77286,295183,3.819359263,Rice,West Bengal
BIRBHUM, 2019-20,Winter     ,305350,1025442,3.358251187,Rice,West Bengal
COOCHBEHAR, 1997-98,Autumn     ,34950,53050,1.51788269,Rice,West Bengal
COOCHBEHAR, 1997-98,Summer     ,16269,38900,2.391050464,Rice,West Bengal
COOCHBEHAR, 1997-98,Winter     ,222464,277140,1.245774597,Rice,West Bengal
COOCHBEHAR, 1998-99,Autumn     ,32968,43650,1.324011162,Rice,West Bengal
COOCHBEHAR, 1998-99,Summer     ,27046,83091,3.072210308,Rice,West Bengal
COOCHBEHAR, 1998-99,Winter     ,222381,242130,1.088807047,Rice,West Bengal
COOCHBEHAR, 1999-00,Autumn     ,33848,53380,1.577050343,Rice,West Bengal
COOCHBEHAR, 1999-00,Summer     ,29461,80980,2.748718645,Rice,West Bengal
COOCHBEHAR, 1999-00,Winter     ,228943,305410,1.334000166,Rice,West Bengal
COOCHBEHAR, 2000-01,Autumn     ,30475,48730,1.599015587,Rice,West Bengal
COOCHBEHAR, 2000-01,Summer     ,28442,73683,2.590640602,Rice,West Bengal
COOCHBEHAR, 2000-01,Winter     ,232980,394870,1.694866512,Rice,West Bengal
COOCHBEHAR, 2001-02,Autumn     ,28554,44807,1.569202213,Rice,West Bengal
COOCHBEHAR, 2001-02,Summer     ,28214,69654,2.468774367,Rice,West Bengal
COOCHBEHAR, 2001-02,Winter     ,222425,352220,1.583545015,Rice,West Bengal
COOCHBEHAR, 2002-03,Autumn     ,22774,35727,1.568762624,Rice,West Bengal
COOCHBEHAR, 2002-03,Summer     ,27747,64491,2.32425127,Rice,West Bengal
COOCHBEHAR, 2002-03,Winter     ,222609,357423,1.605608938,Rice,West Bengal
COOCHBEHAR, 2003-04,Autumn     ,17369,30968,1.782946629,Rice,West Bengal
COOCHBEHAR, 2003-04,Summer     ,35750,90233,2.524,Rice,West Bengal
COOCHBEHAR, 2003-04,Winter     ,223111,394216,1.766905262,Rice,West Bengal
COOCHBEHAR, 2004-05,Autumn     ,14031,18116,1.291141045,Rice,West Bengal
COOCHBEHAR, 2004-05,Summer     ,38783,88965,2.293917438,Rice,West Bengal
COOCHBEHAR, 2004-05,Winter     ,216497,366064,1.69085022,Rice,West Bengal
COOCHBEHAR, 2005-06,Autumn     ,12032,17728,1.473404255,Rice,West Bengal
COOCHBEHAR, 2005-06,Summer     ,33222,78806,2.372102823,Rice,West Bengal
COOCHBEHAR, 2005-06,Winter     ,235239,449044,1.908884156,Rice,West Bengal
COOCHBEHAR, 2006-07,Autumn     ,12407,10987,0.885548481,Rice,West Bengal
COOCHBEHAR, 2006-07,Summer     ,30049,83386,2.775000832,Rice,West Bengal
COOCHBEHAR, 2006-07,Winter     ,196996,351419,1.783889013,Rice,West Bengal
COOCHBEHAR, 2007-08,Autumn     ,12303,16627,1.351458994,Rice,West Bengal
COOCHBEHAR, 2007-08,Summer     ,50357,147655,2.932164347,Rice,West Bengal
COOCHBEHAR, 2007-08,Winter     ,230836,354548,1.535930271,Rice,West Bengal
COOCHBEHAR, 2008-09,Autumn     ,12953,21467,1.657299467,Rice,West Bengal
COOCHBEHAR, 2008-09,Summer     ,67270,114835,1.707075963,Rice,West Bengal
COOCHBEHAR, 2008-09,Winter     ,229612,364084,1.585648834,Rice,West Bengal
COOCHBEHAR, 2009-10,Autumn     ,4090,5885,1.438875306,Rice,West Bengal
COOCHBEHAR, 2009-10,Summer     ,51428,144105,2.802072801,Rice,West Bengal
COOCHBEHAR, 2009-10,Winter     ,218509,411030,1.881066684,Rice,West Bengal
COOCHBEHAR, 2010-11,Autumn     ,1733,2756,1.590305828,Rice,West Bengal
COOCHBEHAR, 2010-11,Summer     ,51338,148435,2.891328061,Rice,West Bengal
COOCHBEHAR, 2010-11,Winter     ,222220,505675,2.275560256,Rice,West Bengal
COOCHBEHAR, 2011-12,Autumn     ,4218,6923,1.641299194,Rice,West Bengal
COOCHBEHAR, 2011-12,Summer     ,49330,141713,2.872754916,Rice,West Bengal
COOCHBEHAR, 2011-12,Winter     ,219727,452052,2.057334784,Rice,West Bengal
COOCHBEHAR, 2012-13,Autumn     ,4214,6367,1.510915994,Rice,West Bengal
COOCHBEHAR, 2012-13,Summer     ,53869,176821,3.282425885,Rice,West Bengal
COOCHBEHAR, 2012-13,Winter     ,219730,487072,2.216684112,Rice,West Bengal
COOCHBEHAR, 2013-14,Autumn     ,4170,7106,1.704076739,Rice,West Bengal
COOCHBEHAR, 2013-14,Summer     ,56109,180652,3.21966173,Rice,West Bengal
COOCHBEHAR, 2013-14,Winter     ,212855,540216,2.537953067,Rice,West Bengal
COOCHBEHAR, 2014-15,Autumn     ,4050,7113,1.756296296,Rice,West Bengal
COOCHBEHAR, 2014-15,Summer     ,56294,197210,3.503215263,Rice,West Bengal
COOCHBEHAR, 2014-15,Winter     ,217046,515777,2.376348792,Rice,West Bengal
COOCHBEHAR, 2015-16,Autumn     ,4084,7271,1.78036239,Rice,West Bengal
COOCHBEHAR, 2015-16,Summer     ,55632,189632,3.408685649,Rice,West Bengal
COOCHBEHAR, 2015-16,Winter     ,210429,525329,2.496466742,Rice,West Bengal
COOCHBEHAR, 2016-17,Autumn     ,4529,8209,1.8125414,Rice,West Bengal
COOCHBEHAR, 2016-17,Summer     ,55394,190924,3.446654872,Rice,West Bengal
COOCHBEHAR, 2016-17,Winter     ,210831,506572,2.402739635,Rice,West Bengal
COOCHBEHAR, 2017-18,Autumn     ,4591,8197,1.785449793,Rice,West Bengal
COOCHBEHAR, 2017-18,Summer     ,54927,209273,3.810020573,Rice,West Bengal
COOCHBEHAR, 2017-18,Winter     ,213535,527733,2.471412181,Rice,West Bengal
COOCHBEHAR, 2018-19,Autumn     ,6779,14431,2.128780056,Rice,West Bengal
COOCHBEHAR, 2018-19,Summer     ,50449,191946,3.804753315,Rice,West Bengal
COOCHBEHAR, 2018-19,Winter     ,230368,631578,2.741604737,Rice,West Bengal
COOCHBEHAR, 2019-20,Autumn     ,5161,9402,1.821739973,Rice,West Bengal
COOCHBEHAR, 2019-20,Summer     ,43100,162672,3.774292343,Rice,West Bengal
COOCHBEHAR, 2019-20,Winter     ,226607,663279,2.927001372,Rice,West Bengal
DARJEELING, 1997-98,Autumn     ,6540,4230,0.646788991,Rice,West Bengal
DARJEELING, 1997-98,Summer     ,125,350,2.8,Rice,West Bengal
DARJEELING, 1997-98,Winter     ,28884,34960,1.210358676,Rice,West Bengal
DARJEELING, 1998-99,Autumn     ,6190,5460,0.882067851,Rice,West Bengal
DARJEELING, 1998-99,Summer     ,394,1379,3.5,Rice,West Bengal
DARJEELING, 1998-99,Winter     ,29856,32490,1.088223473,Rice,West Bengal
DARJEELING, 1999-00,Autumn     ,5213,7540,1.44638404,Rice,West Bengal
DARJEELING, 1999-00,Summer     ,392,1060,2.704081633,Rice,West Bengal
DARJEELING, 1999-00,Winter     ,30056,42850,1.425672079,Rice,West Bengal
DARJEELING, 2000-01,Autumn     ,5369,8210,1.529148817,Rice,West Bengal
DARJEELING, 2000-01,Summer     ,469,1213,2.586353945,Rice,West Bengal
DARJEELING, 2000-01,Winter     ,28303,43470,1.535879589,Rice,West Bengal
DARJEELING, 2001-02,Autumn     ,6125,8821,1.440163265,Rice,West Bengal
DARJEELING, 2001-02,Summer     ,1025,2096,2.044878049,Rice,West Bengal
DARJEELING, 2001-02,Winter     ,28857,48309,1.674082545,Rice,West Bengal
DARJEELING, 2002-03,Autumn     ,5914,9317,1.575414271,Rice,West Bengal
DARJEELING, 2002-03,Summer     ,1604,2569,1.601620948,Rice,West Bengal
DARJEELING, 2002-03,Winter     ,29136,48718,1.672089511,Rice,West Bengal
DARJEELING, 2003-04,Autumn     ,5532,9152,1.654374548,Rice,West Bengal
DARJEELING, 2003-04,Summer     ,1215,2503,2.060082305,Rice,West Bengal
DARJEELING, 2003-04,Winter     ,28591,53179,1.859990906,Rice,West Bengal
DARJEELING, 2004-05,Autumn     ,4891,1581,0.32324678,Rice,West Bengal
DARJEELING, 2004-05,Summer     ,1177,2248,1.909940527,Rice,West Bengal
DARJEELING, 2004-05,Winter     ,28878,44083,1.526525383,Rice,West Bengal
DARJEELING, 2005-06,Autumn     ,4376,6964,1.591407678,Rice,West Bengal
DARJEELING, 2005-06,Summer     ,1288,2408,1.869565217,Rice,West Bengal
DARJEELING, 2005-06,Winter     ,28859,49262,1.706989154,Rice,West Bengal
DARJEELING, 2006-07,Autumn     ,4356,8888,2.04040404,Rice,West Bengal
DARJEELING, 2006-07,Summer     ,1536,3181,2.070963542,Rice,West Bengal
DARJEELING, 2006-07,Winter     ,25536,46585,1.824287281,Rice,West Bengal
DARJEELING, 2007-08,Autumn     ,3818,6193,1.622053431,Rice,West Bengal
DARJEELING, 2007-08,Summer     ,1498,3659,2.44259012,Rice,West Bengal
DARJEELING, 2007-08,Winter     ,26905,49572,1.84248281,Rice,West Bengal
DARJEELING, 2008-09,Autumn     ,3615,5904,1.633195021,Rice,West Bengal
DARJEELING, 2008-09,Summer     ,1526,3204,2.099606815,Rice,West Bengal
DARJEELING, 2008-09,Winter     ,27318,59556,2.180101032,Rice,West Bengal
DARJEELING, 2009-10,Autumn     ,3549,7621,2.147365455,Rice,West Bengal
DARJEELING, 2009-10,Summer     ,1499,3406,2.272181454,Rice,West Bengal
DARJEELING, 2009-10,Winter     ,27250,64401,2.36333945,Rice,West Bengal
DARJEELING, 2010-11,Autumn     ,3451,8181,2.370617212,Rice,West Bengal
DARJEELING, 2010-11,Summer     ,1533,3981,2.596868885,Rice,West Bengal
DARJEELING, 2010-11,Winter     ,27278,65640,2.406334775,Rice,West Bengal
DARJEELING, 2011-12,Autumn     ,3468,6461,1.863033449,Rice,West Bengal
DARJEELING, 2011-12,Summer     ,1579,4299,2.722609246,Rice,West Bengal
DARJEELING, 2011-12,Winter     ,27242,60576,2.223625284,Rice,West Bengal
DARJEELING, 2012-13,Autumn     ,3478,4977,1.430994825,Rice,West Bengal
DARJEELING, 2012-13,Summer     ,1630,3677,2.255828221,Rice,West Bengal
DARJEELING, 2012-13,Winter     ,27311,58903,2.156750027,Rice,West Bengal
DARJEELING, 2013-14,Autumn     ,3512,6823,1.942767654,Rice,West Bengal
DARJEELING, 2013-14,Summer     ,1638,3354,2.047619048,Rice,West Bengal
DARJEELING, 2013-14,Winter     ,27005,62125,2.300499907,Rice,West Bengal
DARJEELING, 2014-15,Autumn     ,3910,8158,2.086445013,Rice,West Bengal
DARJEELING, 2014-15,Summer     ,1516,3437,2.267150396,Rice,West Bengal
DARJEELING, 2014-15,Winter     ,27135,56945,2.098581168,Rice,West Bengal
DARJEELING, 2015-16,Autumn     ,3914,9185,2.346704139,Rice,West Bengal
DARJEELING, 2015-16,Summer     ,1586,3680,2.320302648,Rice,West Bengal
DARJEELING, 2015-16,Winter     ,27094,64081,2.365136193,Rice,West Bengal
DARJEELING, 2016-17,Autumn     ,3905,8862,2.269398207,Rice,West Bengal
DARJEELING, 2016-17,Summer     ,2421,5836,2.410574143,Rice,West Bengal
DARJEELING, 2016-17,Winter     ,20978,45502,2.169034226,Rice,West Bengal
DARJEELING, 2017-18,Autumn     ,3885,7631,1.964221364,Rice,West Bengal
DARJEELING, 2017-18,Summer     ,2318,5567,2.401639344,Rice,West Bengal
DARJEELING, 2017-18,Winter     ,22067,52385,2.373906739,Rice,West Bengal
DARJEELING, 2018-19,Autumn     ,3328,7096,2.132211538,Rice,West Bengal
DARJEELING, 2018-19,Summer     ,2121,6506,3.067421028,Rice,West Bengal
DARJEELING, 2018-19,Winter     ,20995,49512,2.35827578,Rice,West Bengal
DARJEELING, 2019-20,Autumn     ,2953,6084,2.060277684,Rice,West Bengal
DARJEELING, 2019-20,Summer     ,2222,6199,2.789828983,Rice,West Bengal
DARJEELING, 2019-20,Winter     ,20394,54399,2.667402177,Rice,West Bengal
DINAJPUR DAKSHIN, 1997-98,Autumn     ,4783,4890,1.022370897,Rice,West Bengal
DINAJPUR DAKSHIN, 1997-98,Summer     ,17674,47620,2.694353287,Rice,West Bengal
DINAJPUR DAKSHIN, 1997-98,Winter     ,174850,357070,2.042150415,Rice,West Bengal
DINAJPUR DAKSHIN, 1998-99,Autumn     ,5095,11280,2.213935231,Rice,West Bengal
DINAJPUR DAKSHIN, 1998-99,Summer     ,36514,126731,3.470750945,Rice,West Bengal
DINAJPUR DAKSHIN, 1998-99,Winter     ,169845,325470,1.916276605,Rice,West Bengal
DINAJPUR DAKSHIN, 1999-00,Autumn     ,9134,15710,1.719947449,Rice,West Bengal
